value,size
-2.0265579223632812e-06,4
1.1324882507324219e-06,5
0.00010323524475097656,5
-1.1205673217773438e-05,3
1.0907649993896484e-05,3
-2.2649765014648438e-06,4
-2.8014183044433594e-06,6
-0.000814288854598999,6
0.0054950714111328125,4
0.0008587837219238281,9
-2.0384788513183594e-05,4
2.2411346435546875e-05,3
-3.0994415283203125e-06,5
0.00025391578674316406,8
-7.867813110351562e-06,6
-2.5391578674316406e-05,5
1.7881393432617188e-06,4
0.0003412961959838867,5
-1.0728836059570312e-06,5
0.0003406405448913574,5
8.887052536010742e-05,3
-8.344650268554688e-07,5
-0.0008438825607299805,8
-0.0020758509635925293,7
-3.3915042877197266e-05,4
-0.0003744363784790039,6
-7.748603820800781e-07,5
0.00010347366333007812,8
0.00031620264053344727,6
-1.6093254089355469e-06,6
5.960464477539063e-08,7
3.5762786865234375e-07,4
0.001533806324005127,6
0.00045877695083618164,6
-0.00022044777870178223,5
2.9206275939941406e-06,6
6.496906280517578e-06,5
-9.655952453613281e-06,4
-2.6285648345947266e-05,6
0.0006691813468933105,4
2.205371856689453e-06,6
3.5762786865234375e-07,4
0.0029388070106506348,1
-5.269050598144531e-05,5
0.00039899349212646484,8
1.704692840576172e-05,2
-4.76837158203125e-07,7
1.806020736694336e-05,3
-0.004197478294372559,4
-3.2782554626464844e-06,6
1.3947486877441406e-05,3
-3.4570693969726562e-06,6
-0.00266188383102417,5
-0.00370633602142334,4
1.0132789611816406e-06,4
-0.017231881618499756,1
4.5299530029296875e-06,5
-4.112720489501953e-06,6
-0.00022205710411071777,6
-0.0009075701236724854,8
-1.5676021575927734e-05,5
8.821487426757812e-06,5
1.1920928955078125e-06,4
-1.9788742065429688e-05,6
2.0265579223632812e-06,6
-2.0802021026611328e-05,4
0.00037235021591186523,4
0.00010317564010620117,8
-5.364418029785156e-07,3
3.7550926208496094e-06,5
-0.00024259090423583984,4
0.0004563629627227783,7
-0.004139423370361328,5
-1.1324882507324219e-05,4
0.000828862190246582,5
1.8477439880371094e-06,6
0.03324359655380249,3
5.304813385009766e-06,3
0.0001652836799621582,5
0.005903124809265137,2
0.0002598762512207031,7
1.0132789611816406e-06,4
1.1682510375976562e-05,3
-6.556510925292969e-07,5
4.976987838745117e-05,3
1.0907649993896484e-05,3
-0.002074331045150757,7
-0.0002663135528564453,5
-0.00033548474311828613,6
-6.556510925292969e-07,5
5.364418029785156e-07,4
4.8041343688964844e-05,4
0.000520855188369751,6
8.970499038696289e-05,3
1.6689300537109375e-06,4
-0.0012052655220031738,4
-6.783008575439453e-05,3
6.318092346191406e-06,5
-0.0003268718719482422,5
-0.0005460381507873535,4
-1.1920928955078125e-07,5
0.0003458857536315918,5
-6.777048110961914e-05,3
-7.510185241699219e-06,4
7.271766662597656e-06,5
7.832050323486328e-05,2
2.562999725341797e-06,5
-0.0010445713996887207,6
2.0205974578857422e-05,5
1.7285346984863281e-06,6
-1.1205673217773438e-05,4
0.0004513263702392578,5
-0.0005428194999694824,4
-1.0132789611816406e-06,7
0.00024771690368652344,6
2.384185791015625e-07,8
-4.649162292480469e-06,6
6.854534149169922e-05,4
4.5299530029296875e-06,5
7.3909759521484375e-06,6
-9.953975677490234e-06,5
5.960464477539062e-07,7
0.00045436620712280273,5
-6.258487701416016e-06,4
6.258487701416016e-06,5
3.337860107421875e-05,5
-4.7087669372558594e-05,4
1.1920928955078125e-06,3
-0.00016361474990844727,7
-1.621246337890625e-05,3
-4.07099723815918e-05,4
-5.245208740234375e-06,5
-1.0311603546142578e-05,8
-5.233287811279297e-05,7
-0.00021332502365112305,2
-8.344650268554688e-06,4
-0.0003409385681152344,5
-5.602836608886719e-06,5
-1.9729137420654297e-05,6
-2.0503997802734375e-05,4
0.00038886070251464844,4
1.5974044799804688e-05,3
-4.291534423828125e-06,7
1.5974044799804688e-05,3
-6.318092346191406e-06,5
5.173683166503906e-05,3
-0.0007001757621765137,2
5.161762237548828e-05,3
-0.0001170039176940918,2
-1.1205673217773438e-05,4
0.0005207061767578125,6
-6.139278411865234e-06,4
6.854534149169922e-06,6
5.960464477539062e-07,6
1.1324882507324219e-06,4
0.003095656633377075,7
1.5616416931152344e-05,3
-2.276897430419922e-05,4
0.0003050565719604492,3
1.5497207641601562e-05,6
-0.00419345498085022,7
-2.5093555450439453e-05,6
0.00017511844635009766,7
-0.0008947551250457764,6
1.6093254089355469e-06,6
-6.854534149169922e-06,4
-2.3245811462402344e-06,6
-4.172325134277344e-06,3
-1.0848045349121094e-05,4
3.7848949432373047e-06,7
8.881092071533203e-06,5
-0.00013595819473266602,3
-0.0002657771110534668,5
1.0907649993896484e-05,3
-3.445148468017578e-05,4
1.7881393432617188e-07,5
-0.0011160075664520264,8
-0.0001354813575744629,3
-5.841255187988281e-06,4
1.6391277313232422e-05,6
-1.1086463928222656e-05,4
-1.9073486328125e-06,4
1.4007091522216797e-05,3
0.00016009807586669922,6
-7.867813110351562e-06,4
-3.933906555175781e-06,4
-0.0013846755027770996,6
-3.5762786865234375e-07,8
5.960464477539063e-08,5
-6.4373016357421875e-06,3
-0.004139423370361328,5
-0.004584848880767822,3
-1.1563301086425781e-05,4
0.05969715118408203,1
-1.9073486328125e-06,3
9.5367431640625e-07,5
-4.738569259643555e-05,4
0.00047206878662109375,5
-1.1920928955078125e-05,5
0.00017780065536499023,6
-2.384185791015625e-05,6
1.9073486328125e-06,6
1.1801719665527344e-05,3
1.4901161193847656e-06,4
-0.0006344318389892578,2
-0.0016579926013946533,6
2.2649765014648438e-06,6
0.002562880516052246,1
-0.0006343722343444824,2
2.47955322265625e-05,4
8.52346420288086e-06,5
-1.1026859283447266e-05,4
-1.2099742889404297e-05,4
8.893013000488281e-05,3
3.5762786865234375e-07,5
-0.003740251064300537,6
7.152557373046875e-06,5
0.0006939172744750977,4
-4.76837158203125e-05,4
-0.00011706352233886719,2
-6.854534149169922e-06,4
2.47955322265625e-05,4
-1.2576580047607422e-05,5
-0.00017082691192626953,4
4.172325134277344e-07,5
-0.00038370490074157715,5
-6.139278411865234e-06,4
-0.000572502613067627,4
-3.2782554626464844e-05,5
-3.7550926208496094e-06,6
-1.0728836059570312e-06,6
-4.410743713378906e-06,3
-8.404254913330078e-06,4
4.827976226806641e-06,5
-0.00040459632873535156,3
-9.119510650634766e-06,8
3.993511199951172e-06,7
-1.2755393981933594e-05,4
-4.565715789794922e-05,4
2.2530555725097656e-05,3
-3.874301910400391e-06,3
3.5881996154785156e-05,5
-2.980232238769531e-07,6
-5.835294723510742e-05,4
-1.9788742065429688e-05,6
0.00033420324325561523,6
-7.867813110351562e-06,3
-0.0009401440620422363,4
1.6748905181884766e-05,7
8.952617645263672e-05,3
-2.3245811462402344e-06,3
-1.430511474609375e-06,7
0.011651754379272461,2
-2.0265579223632812e-06,6
5.27799129486084e-05,6
5.960464477539063e-08,4
6.783008575439453e-05,4
-0.00018155574798583984,5
1.0132789611816406e-06,4
5.185604095458984e-06,9
-0.0020757317543029785,7
-0.0006275773048400879,3
-0.0003834068775177002,5
-6.556510925292969e-07,4
6.4373016357421875e-06,6
2.562999725341797e-06,5
1.6987323760986328e-06,6
2.384185791015625e-06,6
1.615285873413086e-05,3
1.2695789337158203e-05,5
-0.00043129920959472656,7
-0.000348508358001709,6
1.1771917343139648e-05,5
6.020069122314453e-06,6
2.3424625396728516e-05,4
-2.86102294921875e-06,6
-6.80088996887207e-05,6
-0.00036835670471191406,4
0.0008906126022338867,5
0.0021110177040100098,5
-1.341104507446289e-05,3
3.5822391510009766e-05,7
-9.059906005859375e-06,5
7.033348083496094e-06,5
-5.364418029785156e-07,8
-0.00013566017150878906,3
-0.00373995304107666,6
-2.282857894897461e-05,6
2.6881694793701172e-05,3
2.47955322265625e-05,5
2.86102294921875e-06,6
-2.205371856689453e-06,7
2.0265579223632812e-06,4
-1.8477439880371094e-06,6
-0.00036913156509399414,6
-0.0005428194999694824,4
-6.616115570068359e-06,4
-0.00010782480239868164,5
5.251169204711914e-05,4
-2.2709369659423828e-05,4
2.384185791015625e-06,6
4.5299530029296875e-06,6
-9.781122207641602e-05,5
7.092952728271484e-06,5
-0.00039064884185791016,6
1.7881393432617188e-07,5
0.04331767559051514,3
-0.0001456141471862793,7
-5.364418029785156e-07,7
-4.559755325317383e-05,5
5.9604644775390625e-06,5
1.6093254089355469e-06,4
-3.635883331298828e-06,6
1.704692840576172e-05,2
-1.2516975402832031e-06,4
0.0003408193588256836,5
-0.004586994647979736,3
-0.0002059638500213623,6
-1.6689300537109375e-06,3
0.00031948089599609375,7
-0.004019111394882202,5
-2.0503997802734375e-05,4
-1.3709068298339844e-06,4
-0.000220566987991333,5
0.005903184413909912,2
-9.059906005859375e-06,4
-4.76837158203125e-06,7
5.227327346801758e-05,4
5.1915645599365234e-05,3
-2.956390380859375e-05,2
-6.139278411865234e-06,4
4.8100948333740234e-05,4
-1.4007091522216797e-05,4
-9.5367431640625e-07,5
-3.775954246520996e-05,7
2.5033950805664062e-06,5
2.4437904357910156e-06,5
8.910894393920898e-05,3
5.066394805908203e-06,4
-1.6689300537109375e-06,6
-0.001886218786239624,7
8.344650268554688e-07,5
2.2649765014648438e-06,5
-7.748603820800781e-06,8
0.00012677907943725586,4
0.0004787147045135498,7
-0.0003352165222167969,6
0.00012743473052978516,4
0.001825094223022461,4
0.0001271963119506836,4
0.00012767314910888672,4
6.556510925292969e-07,5
-5.424022674560547e-06,4
-4.172325134277344e-07,5
1.8477439880371094e-06,5
-1.1265277862548828e-05,4
0.00018090009689331055,5
0.0016585290431976318,7
6.556510925292969e-07,5
1.5795230865478516e-05,7
-6.67572021484375e-06,5
5.960464477539062e-07,4
6.794929504394531e-06,5
8.285045623779297e-06,7
-6.777048110961914e-05,3
5.1856040954589844e-05,3
-5.781650543212891e-06,5
-1.8477439880371094e-06,3
8.89897346496582e-05,3
-3.933906555175781e-06,6
0.0006937980651855469,4
-0.0020755231380462646,7
-0.00012373924255371094,5
6.890296936035156e-05,4
6.4373016357421875e-06,6
2.384185791015625e-07,5
2.0265579223632812e-06,4
-0.0041391849517822266,5
-0.0009066462516784668,8
-1.7881393432617188e-07,4
0.002562880516052246,1
4.976987838745117e-05,3
0.0010944604873657227,9
5.269050598144531e-05,4
-0.0025137662887573242,6
0.00037088990211486816,5
-8.940696716308594e-06,4
-2.9206275939941406e-05,5
3.3974647521972656e-06,7
-2.2590160369873047e-05,4
2.2649765014648438e-06,5
-1.9490718841552734e-05,6
7.832050323486328e-05,2
-3.451108932495117e-05,4
0.002822399139404297,1
-9.72747802734375e-05,5
1.8477439880371094e-06,4
4.971027374267578e-05,3
-5.930662155151367e-05,2
-1.7285346984863281e-06,5
-0.0002225935459136963,6
0.00010418891906738281,4
0.0032987594604492188,6
-4.076957702636719e-05,2
-0.00029903650283813477,6
1.4543533325195312e-05,7
-1.5497207641601562e-06,5
5.185604095458984e-06,4
-1.430511474609375e-06,6
-0.0004051327705383301,3
-0.0009283721446990967,5
0.0004559159278869629,5
-0.0037407875061035156,6
-5.9604644775390625e-06,4
-4.172325134277344e-07,3
-9.5367431640625e-07,5
7.450580596923828e-06,7
-0.0003739595413208008,6
1.6093254089355469e-06,4
0.0016572177410125732,7
8.404254913330078e-06,5
-4.76837158203125e-07,7
0.0001646280288696289,6
0.0002739429473876953,4
-9.59634780883789e-06,6
-5.364418029785156e-07,4
-0.002074301242828369,7
-5.072355270385742e-05,4
-3.159046173095703e-06,6
-4.291534423828125e-06,5
0.0006051063537597656,5
-0.004193753004074097,7
4.965066909790039e-05,3
0.005906045436859131,2
-2.0265579223632812e-06,4
1.0907649993896484e-05,3
0.0003719925880432129,4
-0.002752840518951416,3
-2.384185791015625e-07,7
-5.364418029785156e-07,5
6.374716758728027e-05,6
5.304813385009766e-06,5
0.0005653500556945801,5
-1.1920928955078125e-07,4
2.0265579223632812e-06,5
-0.00038933753967285156,6
-0.001415550708770752,6
0.00015944242477416992,6
1.1324882507324219e-06,3
2.980232238769531e-07,4
-3.266334533691406e-05,5
-1.3709068298339844e-05,4
-5.251169204711914e-05,7
0.00038909912109375,4
8.52346420288086e-06,5
0.00040841102600097656,4
7.271766662597656e-06,5
3.081560134887695e-05,5
4.70280647277832e-05,4
1.1742115020751953e-05,3
1.0907649993896484e-05,3
-0.0002225935459136963,6
1.7285346984863281e-06,7
-4.410743713378906e-06,7
6.80088996887207e-05,4
0.0001608729362487793,6
-0.0003895759582519531,6
5.5670738220214844e-05,3
0.00046128034591674805,5
0.0004557371139526367,5
-2.6226043701171875e-06,5
6.020069122314453e-06,7
0.00045490264892578125,5
7.62939453125e-06,5
-0.0008436441421508789,8
0.0008289217948913574,5
0.0001513957977294922,6
-5.424022674560547e-06,6
-4.76837158203125e-07,7
1.6689300537109375e-06,6
-1.239776611328125e-05,4
5.543231964111328e-06,5
7.092952728271484e-06,5
-3.218650817871094e-05,8
0.043317556381225586,3
-0.0008945465087890625,6
0.0002598762512207031,7
-0.0003361701965332031,6
9.655952453613281e-06,2
4.351139068603516e-06,5
0.00034552812576293945,5
0.002441883087158203,6
-5.21540641784668e-06,8
0.0008858740329742432,7
2.0265579223632812e-06,6
-4.649162292480469e-06,6
0.011651754379272461,2
3.0994415283203125e-06,5
1.5974044799804688e-05,3
7.152557373046875e-07,5
-0.002042919397354126,7
-1.9788742065429688e-05,6
-2.3245811462402344e-06,6
0.0008774101734161377,7
3.5762786865234375e-07,5
-8.338689804077148e-05,6
0.000194549560546875,4
8.225440979003906e-06,5
-3.039836883544922e-05,5
2.8073787689208984e-05,4
-1.901388168334961e-05,4
-0.0010436475276947021,6
0.0004584789276123047,5
4.172325134277344e-07,7
-6.198883056640625e-06,5
-2.5153160095214844e-05,5
-2.5391578674316406e-05,5
-5.960464477539062e-07,3
-5.543231964111328e-06,6
-0.0004724562168121338,7
5.179643630981445e-05,3
-1.9073486328125e-06,6
2.205371856689453e-06,6
-1.3113021850585938e-06,4
1.9073486328125e-06,4
0.00036144256591796875,6
-4.5299530029296875e-06,6
2.1457672119140625e-06,6
0.00012063980102539062,6
4.887580871582031e-06,5
-7.987022399902344e-06,4
-0.0028298795223236084,5
2.276897430419922e-05,3
8.893013000488281e-05,3
2.3245811462402344e-06,6
1.8477439880371094e-06,4
0.018228530883789062,3
-0.0012167096138000488,4
-9.775161743164062e-06,5
3.874301910400391e-06,5
-0.07612162828445435,1
8.90493392944336e-05,3
-1.1324882507324219e-05,4
-1.2516975402832031e-06,4
0.00021255016326904297,5
-1.3113021850585938e-05,3
-2.384185791015625e-07,3
-0.00013616681098937988,5
-7.927417755126953e-06,4
1.7881393432617188e-06,6
0.00245782732963562,6
-6.788969039916992e-05,3
2.384185791015625e-07,4
1.710653305053711e-05,2
6.735324859619141e-06,5
-8.285045623779297e-06,4
1.6689300537109375e-06,5
-0.00026673078536987305,5
-1.4185905456542969e-05,6
-0.01723182201385498,1
0.0004544258117675781,5
7.396936416625977e-05,5
-1.4901161193847656e-06,3
5.543231964111328e-06,4
-0.004018455743789673,5
3.343820571899414e-05,6
-3.421306610107422e-05,4
-5.924701690673828e-05,2
0.004895031452178955,3
2.3245811462402344e-06,5
-0.0005738735198974609,5
-1.1324882507324219e-05,4
1.7285346984863281e-06,4
-4.291534423828125e-05,6
-1.1086463928222656e-05,4
0.043317556381225586,3
0.00035253167152404785,6
-3.635883331298828e-06,4
0.00034117698669433594,5
0.0011578500270843506,6
-7.569789886474609e-06,3
-0.00018131732940673828,5
-0.00029903650283813477,6
-0.0018863081932067871,7
-2.0265579223632812e-06,3
6.4373016357421875e-06,5
2.300739288330078e-05,3
0.00016424059867858887,9
5.233287811279297e-05,4
0.005906045436859131,2
-0.00010526180267333984,5
-3.516674041748047e-06,3
-0.00013589859008789062,3
0.00012731552124023438,4
8.952617645263672e-05,3
1.1026859283447266e-05,3
-0.00031876564025878906,4
-9.879469871520996e-05,9
3.5762786865234375e-07,6
3.5762786865234375e-07,4
1.1682510375976562e-05,3
0.0012704730033874512,9
-0.00033539533615112305,6
-4.351139068603516e-06,6
-3.451108932495117e-05,4
-4.2438507080078125e-05,6
-5.310773849487305e-05,5
-0.00016629695892333984,3
6.556510925292969e-07,4
-0.00021064281463623047,6
4.947185516357422e-06,7
2.6941299438476562e-05,3
-2.682209014892578e-06,5
-7.092952728271484e-05,3
5.364418029785156e-07,4
0.0003237128257751465,4
-1.6748905181884766e-05,8
-7.62939453125e-06,3
-3.0219554901123047e-05,5
-4.5299530029296875e-06,7
-1.8477439880371094e-05,4
5.179643630981445e-05,3
0.0004515647888183594,5
-1.537799835205078e-05,6
0.00031572580337524414,5
1.4901161193847656e-06,4
1.621246337890625e-05,6
-1.150369644165039e-05,7
-2.1457672119140625e-06,6
7.12275505065918e-06,6
2.7000904083251953e-05,5
-0.0012052655220031738,4
-8.940696716308594e-07,4
1.0907649993896484e-05,3
0.0006692409515380859,4
1.5556812286376953e-05,6
1.8298625946044922e-05,3
1.9669532775878906e-06,6
0.0004544258117675781,5
5.960464477539062e-07,6
4.351139068603516e-06,5
6.198883056640625e-06,6
5.269050598144531e-05,4
0.0019356608390808105,3
0.0016353726387023926,8
-6.854534149169922e-06,3
-3.439188003540039e-05,4
-1.4901161193847656e-06,7
-5.841255187988281e-06,4
-0.000634610652923584,2
3.933906555175781e-06,5
0.000812828540802002,2
0.0008907914161682129,5
4.172325134277344e-07,6
5.14984130859375e-05,3
-1.9669532775878906e-06,3
9.5367431640625e-07,4
0.0001614093780517578,6
-2.962350845336914e-05,2
0.005903184413909912,2
-1.6093254089355469e-06,6
1.5854835510253906e-05,3
0.002847641706466675,6
0.006783187389373779,5
0.0004311501979827881,7
1.6689300537109375e-06,4
-1.5497207641601562e-06,4
5.245208740234375e-06,3
8.404254913330078e-06,5
1.1324882507324219e-06,7
0.002458333969116211,6
-5.781650543212891e-06,4
-2.3245811462402344e-06,6
0.0001023411750793457,5
-0.00018471479415893555,4
-3.528594970703125e-05,4
1.1563301086425781e-05,6
1.0728836059570312e-06,4
-0.0012163519859313965,4
-0.00022208690643310547,6
-7.510185241699219e-06,3
-5.960464477539062e-07,7
-0.0003687739372253418,6
-2.3126602172851562e-05,6
-6.771087646484375e-05,3
7.62939453125e-06,6
0.005495250225067139,4
8.946657180786133e-05,3
7.331371307373047e-06,7
1.7702579498291016e-05,7
-0.00017076730728149414,5
-5.251169204711914e-05,5
0.00039586424827575684,6
-8.344650268554688e-05,6
-1.055002212524414e-05,6
0.0024422109127044678,6
0.0004805922508239746,7
2.199411392211914e-05,3
-9.840726852416992e-05,9
-0.000979095697402954,5
0.00010529160499572754,8
0.0004152059555053711,3
-0.03993302583694458,4
-0.0005422234535217285,4
0.002562880516052246,1
0.002847224473953247,6
-3.635883331298828e-06,4
0.004206061363220215,5
-0.0006430149078369141,6
-0.00021332502365112305,2
-8.940696716308594e-06,4
-2.1457672119140625e-05,5
-2.4437904357910156e-06,6
-0.00044608116149902344,4
7.021427154541016e-05,3
6.4373016357421875e-06,5
-2.282857894897461e-05,6
-0.0007113218307495117,4
-1.239776611328125e-05,5
-0.0003190040588378906,7
-3.5762786865234375e-06,5
4.172325134277344e-07,6
-3.814697265625e-06,5
-0.00010764598846435547,5
-0.00011706352233886719,2
0.0001437664031982422,4
-4.1991472244262695e-05,6
-3.0517578125e-05,5
-4.5299530029296875e-06,7
-4.470348358154297e-06,7
0.0036361217498779297,3
-6.496906280517578e-06,5
-5.960464477539063e-08,7
1.1861324310302734e-05,3
-0.0034675002098083496,8
-0.0004455447196960449,3
-2.2649765014648438e-06,6
0.0003458261489868164,5
-0.0004048347473144531,3
4.112720489501953e-06,6
0.00012123584747314453,6
-1.239776611328125e-05,5
-9.5367431640625e-06,3
-0.0001169443130493164,2
-8.821487426757812e-06,4
4.9114227294921875e-05,4
1.5497207641601562e-06,6
8.958578109741211e-05,3
0.00021690130233764648,7
-2.205371856689453e-06,3
-0.0010812878608703613,4
1.1920928955078125e-06,7
0.0001437664031982422,6
-1.4901161193847656e-06,7
-1.3113021850585938e-06,5
-7.748603820800781e-07,5
-7.510185241699219e-06,3
3.5762786865234375e-07,4
-0.0020755231380462646,7
7.808208465576172e-06,7
1.8477439880371094e-06,7
0.014794647693634033,3
-0.04837408661842346,4
2.9802322387695312e-05,7
-3.3974647521972656e-06,6
1.6093254089355469e-06,4
-3.063678741455078e-05,5
-7.331371307373047e-06,3
-6.67572021484375e-06,4
-2.7418136596679688e-06,5
-2.0265579223632812e-06,3
6.854534149169922e-06,6
-2.682209014892578e-06,5
6.735324859619141e-06,5
-0.03993356227874756,4
9.417533874511719e-06,3
1.633167266845703e-05,6
1.424551010131836e-05,5
8.940696716308594e-07,5
-0.0004051327705383301,3
-0.00018030405044555664,5
5.841255187988281e-06,5
-0.0002930164337158203,3
-0.0018859505653381348,4
1.1861324310302734e-05,3
8.940696716308594e-07,5
-3.2782554626464844e-06,5
0.0005114972591400146,4
-1.1920928955078125e-07,4
-4.0531158447265625e-06,5
-3.0994415283203125e-06,6
4.172325134277344e-07,4
0.000428617000579834,7
-4.0531158447265625e-06,3
1.52587890625e-05,7
-0.0023960471153259277,2
0.0003408193588256836,5
1.806020736694336e-05,5
-2.3245811462402344e-05,6
3.4570693969726562e-06,5
2.3245811462402344e-06,5
-0.0027524828910827637,3
2.384185791015625e-06,5
-2.0265579223632812e-06,3
6.67572021484375e-06,6
0.002442687749862671,6
-2.2590160369873047e-05,4
-5.924701690673828e-05,2
4.351139068603516e-06,5
-8.106231689453125e-06,4
-6.854534149169922e-06,4
-0.00029838085174560547,6
0.0003407597541809082,5
-1.0132789611816406e-06,4
-8.344650268554688e-07,6
-9.59634780883789e-06,6
5.602836608886719e-06,5
0.0020567774772644043,5
-0.00018155574798583984,4
5.841255187988281e-06,5
0.0002697110176086426,6
1.8775463104248047e-05,5
-0.0007142424583435059,8
-5.072355270385742e-05,3
-1.9669532775878906e-06,3
-4.410743713378906e-06,7
5.602836608886719e-06,5
0.0016578733921051025,7
-0.00029790401458740234,6
-0.0002658367156982422,5
-0.00033348798751831055,6
-4.172325134277344e-06,4
1.7881393432617188e-07,4
-0.0003834366798400879,5
2.5570392608642578e-05,6
-2.300739288330078e-05,6
5.960464477539062e-07,5
5.304813385009766e-06,3
4.112720489501953e-06,5
5.364418029785156e-06,6
0.0016029775142669678,9
2.4437904357910156e-06,5
6.812810897827148e-05,4
2.682209014892578e-05,5
-3.516674041748047e-06,4
-0.003728628158569336,6
-3.6597251892089844e-05,5
0.00019377470016479492,4
8.952617645263672e-05,3
-5.960464477539062e-07,3
5.6177377700805664e-05,6
7.033348083496094e-06,5
-2.378225326538086e-05,6
-0.0002060234546661377,6
-2.345442771911621e-05,5
0.0004572868347167969,5
4.887580871582031e-06,5
-2.9921531677246094e-05,5
2.0265579223632812e-06,7
0.00019419193267822266,4
6.80685043334961e-05,4
-5.364418029785156e-06,3
-6.556510925292969e-06,5
-0.00010561943054199219,5
0.00040918588638305664,8
0.00038874149322509766,4
-1.2516975402832031e-06,6
0.00293886661529541,1
1.430511474609375e-06,6
3.993511199951172e-06,5
-0.0005465149879455566,4
4.827976226806641e-06,2
6.258487701416016e-06,5
-0.005105733871459961,4
1.722574234008789e-05,3
-7.748603820800781e-07,6
6.318092346191406e-06,5
-4.76837158203125e-07,5
0.0006575584411621094,4
4.887580871582031e-06,5
6.735324859619141e-06,5
-5.960464477539063e-08,5
6.9141387939453125e-06,7
-5.364418029785156e-05,5
-2.956390380859375e-05,2
-4.947185516357422e-06,4
-0.0040191709995269775,5
8.344650268554688e-07,4
-3.7550926208496094e-06,6
-8.881092071533203e-06,3
-0.00036907196044921875,6
-0.00010585784912109375,5
-7.152557373046875e-07,7
-0.0008947253227233887,6
2.2649765014648438e-06,5
3.2186508178710938e-06,5
7.432699203491211e-05,5
-2.980232238769531e-07,5
-6.198883056640625e-06,4
-4.649162292480469e-06,8
7.748603820800781e-07,3
6.020069122314453e-05,3
2.980232238769531e-07,5
-8.32676887512207e-05,5
7.331371307373047e-06,5
3.814697265625e-06,4
6.920099258422852e-05,4
-0.0002357959747314453,8
-2.980232238769531e-07,7
-5.346536636352539e-05,5
-4.172325134277344e-07,8
-6.377696990966797e-06,6
-1.5735626220703125e-05,4
-4.3451786041259766e-05,6
-0.001216292381286621,4
7.152557373046875e-07,3
2.1457672119140625e-06,5
-0.00018161535263061523,4
-0.00013583898544311523,3
2.5033950805664062e-06,7
0.0006941556930541992,4
-7.3909759521484375e-06,4
-4.0531158447265625e-06,5
4.9173831939697266e-05,3
-0.0006000399589538574,3
0.0004578232765197754,7
6.80685043334961e-05,4
5.364418029785156e-06,3
-0.0003192722797393799,9
2.205371856689453e-06,5
-8.302927017211914e-05,6
5.364418029785156e-07,4
2.4378299713134766e-05,6
-4.082918167114258e-05,4
-2.5391578674316406e-05,5
-0.00037467479705810547,6
0.00042000412940979004,5
1.1920928955078125e-06,5
-2.086162567138672e-06,4
-2.205371856689453e-06,6
8.952617645263672e-05,6
1.430511474609375e-06,6
-0.0010811090469360352,4
2.09808349609375e-05,5
-0.0005425214767456055,4
1.3113021850585938e-06,5
-0.004139304161071777,5
-2.199411392211914e-05,4
0.0004312098026275635,7
3.5762786865234375e-07,3
5.2809715270996094e-05,4
5.269050598144531e-05,4
-1.1324882507324219e-06,5
0.00012731552124023438,4
-0.00040477514266967773,3
-3.993511199951172e-06,6
4.827976226806641e-06,2
-0.004139840602874756,5
-0.004587054252624512,3
0.0001766681671142578,2
8.344650268554688e-06,3
-4.0531158447265625e-06,5
-1.3113021850585938e-06,6
1.5974044799804688e-05,3
-4.410743713378906e-06,6
-0.00022134184837341309,5
-1.2159347534179688e-05,4
-1.2695789337158203e-05,4
-1.1861324310302734e-05,5
-2.956390380859375e-05,2
-2.956390380859375e-05,2
-4.112720489501953e-06,6
2.384185791015625e-07,4
2.7120113372802734e-05,5
-2.956390380859375e-05,2
2.0265579223632812e-06,5
0.0005650520324707031,5
-1.245737075805664e-05,4
1.7881393432617188e-07,5
0.00034111738204956055,5
-5.304813385009766e-06,6
-4.708766937255859e-06,6
-2.1219253540039062e-05,4
-0.0005795955657958984,5
4.690885543823242e-05,7
-2.384185791015625e-07,5
-1.1920928955078125e-06,6
-1.1742115020751953e-05,5
1.5020370483398438e-05,7
-0.00012379884719848633,5
-5.304813385009766e-06,3
2.664327621459961e-05,5
5.1856040954589844e-05,3
-6.67572021484375e-06,4
-3.337860107421875e-06,6
-2.562999725341797e-06,5
0.0003725886344909668,4
-2.580881118774414e-05,5
0.00017884373664855957,7
-8.285045623779297e-06,8
0.0005353093147277832,3
-1.2159347534179688e-05,5
3.2782554626464844e-06,5
-5.2928924560546875e-05,5
-0.00022080540657043457,5
5.4836273193359375e-06,7
-6.377696990966797e-06,4
-2.384185791015625e-07,4
-0.0006000995635986328,3
4.172325134277344e-07,4
4.976987838745117e-05,3
-0.0003266334533691406,5
-1.710653305053711e-05,6
-9.5367431640625e-07,4
-1.150369644165039e-05,4
1.6033649444580078e-05,3
4.935264587402344e-05,3
-0.0003688931465148926,6
-2.086162567138672e-06,4
3.516674041748047e-06,4
-1.1920928955078125e-07,5
-0.0020753145217895508,7
6.556510925292969e-07,4
0.0003739893436431885,7
7.510185241699219e-06,5
-0.00010776519775390625,6
8.344650268554688e-06,5
-6.4373016357421875e-06,4
8.106231689453125e-06,5
-7.152557373046875e-06,5
0.00032007694244384766,7
3.814697265625e-06,7
-4.231929779052734e-06,3
4.470348358154297e-06,5
-0.00020843744277954102,2
-5.960464477539063e-08,5
-3.5762786865234375e-06,4
1.7285346984863281e-06,7
1.1920928955078125e-06,4
0.002562880516052246,1
-2.0265579223632812e-06,3
3.5762786865234375e-06,5
1.0728836059570312e-05,7
8.165836334228516e-06,5
6.872415542602539e-05,4
0.002456963062286377,6
