,budget,budget_upper_bound,max_neighborhood_size,n_players
441,321715200,True,4,48
442,412363776,True,4,48
443,608883200,True,4,54
444,639402368,True,4,54
445,12030869248,True,4,58
446,1680689920,True,4,55
447,103194112,True,4,43
448,131045632,True,4,47
449,107298560,True,4,49
450,386920192,True,4,52
451,275521024,True,4,40
452,103194112,True,4,43
453,39718400,True,4,36
454,59575808,True,4,42
455,42219008,True,4,39
456,40828416,True,4,39
457,41197824,True,4,40
458,40196352,True,4,40
459,45607936,True,4,44
460,39718400,True,4,36
461,39718400,True,4,36
462,63794688,True,4,37
463,119718144,True,4,44
464,212535552,True,4,44
465,91327488,True,4,45
466,488389632,True,4,48
467,71453696,True,4,45
468,107298560,True,4,49
469,140984576,True,4,44
470,77541632,True,4,44
471,190463488,True,4,44
472,166874112,True,4,46
473,136934912,True,4,43
474,103735552,True,4,44
475,140984576,True,4,44
476,85031936,True,4,45
477,412363776,True,4,48
478,321715200,True,4,48
479,74390528,True,4,45
480,319147008,True,4,48
481,109060608,True,4,51
482,608883200,True,4,54
483,875688192,True,4,47
484,103194112,True,4,43
485,577326592,True,4,46
486,52266496,True,4,40
487,9699328,False,4,34
488,56370944,True,4,46
489,40399872,True,4,42
490,9437184,False,4,34
491,83572224,True,4,37
492,72488704,True,4,46
493,154846976,True,4,49
494,197969664,True,4,49
495,238053120,True,4,46
496,452531968,True,4,49
497,192534272,True,4,46
498,72595200,True,4,46
499,27513856,True,4,42
500,16400384,False,4,42
501,103273472,True,4,45
502,40641536,True,4,42
503,255120384,True,4,45
504,53220864,True,4,40
505,97784064,True,4,44
506,340259072,True,4,44
507,12353536,False,4,45
508,11665408,False,4,37
509,97596928,True,4,40
510,194475008,True,4,53
511,270889984,True,4,53
512,8416079360,True,4,57
513,132395264,True,4,51
514,63794688,True,4,37
515,78330112,True,4,41
516,66654464,True,4,41
517,64649472,True,4,41
518,63794688,True,4,37
519,63794688,True,4,37
520,63794688,True,4,37
521,63794688,True,4,37
522,295813376,True,4,44
523,278210816,True,4,44
524,275521024,True,4,40
525,275521024,True,4,40
526,275521024,True,4,40
527,4128768,False,4,35
528,32878080,True,4,38
529,181851904,True,4,49
530,653538048,True,4,52
531,110147328,True,4,48
532,45586176,True,4,45
533,10944512,False,4,41
534,5341184,False,4,37
535,93398784,True,4,47
536,43443200,True,4,43
537,25043200,True,4,39
538,209865728,True,4,43
539,2629532672,True,4,50
540,299927808,True,4,44
541,656354304,True,4,52
542,461752576,True,4,45
543,498422016,True,4,45
544,549153792,True,4,49
545,9027456512,True,4,46
546,908290304,True,4,46
547,972253440,True,4,46
548,1966080,False,4,23
549,25769728,True,4,26
550,226096640,True,4,41
551,261070848,True,4,60
552,227442944,True,4,45
553,258380800,True,4,49
554,226096640,True,4,41
555,226096640,True,4,41
556,66549248,True,4,44
557,646387456,True,4,53
558,2352543488,True,4,55
559,1004398336,True,4,53
560,350816000,True,4,51
561,298763264,True,4,47
562,548426752,True,4,44
563,297158400,True,4,48
564,297158400,True,4,48
565,311445248,True,4,51
566,320554752,True,4,54
567,49410048,True,4,51
568,134520832,True,4,54
569,58431232,True,4,44
570,11272192,False,4,32
571,11272192,False,4,32
572,42460160,True,4,40
573,68136704,True,4,45
574,35228672,True,4,41
575,25487616,True,4,37
576,52165632,True,4,41
577,69898752,True,4,47
578,24632832,True,4,33
579,64032256,True,4,39
580,24632832,True,4,33
581,45008896,True,4,49
582,361147392,True,4,44
583,148278784,True,4,36
584,450084352,True,4,42
585,14155776,False,4,40
586,10092544,False,4,32
587,34438656,True,4,38
588,12976128,False,4,38
589,174159872,True,4,52
590,58431232,True,4,44
591,42460160,True,4,40
592,205932288,True,4,47
593,307401728,True,4,43
594,13434880,False,4,40
595,43195904,True,4,31
596,6029312,False,4,31
597,28468736,True,4,37
598,8912896,False,4,37
599,54326784,True,4,38
600,17039360,False,4,38
601,8912896,False,4,37
602,48694784,True,4,43
603,14090240,False,4,43
604,137926144,True,4,42
605,144907776,True,4,41
606,11272192,False,4,32
607,94533120,True,4,35
608,94533120,True,4,35
609,11632640,False,4,36
610,307401728,True,4,43
611,80529408,True,4,53
612,353306624,True,4,63
613,194276352,True,4,38
614,110472192,True,4,41
615,106343424,True,4,44
616,94904064,True,4,42
617,115056384,True,4,45
618,125607680,True,4,48
619,82486272,True,4,41
620,116368384,True,4,44
621,40390144,True,4,30
622,40390144,True,4,30
623,53218816,True,4,33
