,runtime_graphshapiq,budget,n_players,mse_KernelSHAPIQ,runtime_KernelSHAPIQ,mse_SVARMIQ,runtime_SVARMIQ,mse_InconsistentKernelSHAPIQ,runtime_InconsistentKernelSHAPIQ,mse_SHAPIQ,runtime_SHAPIQ,mse_PermutationSamplingSII,runtime_PermutationSamplingSII
171,2.695788621902466,6913.0,20.0,0.002525048371516387,6.006565809249878,0.043817739262203434,8.35688853263855,0.004668364912005918,6.014585494995117,0.4803590444973769,1.4782586097717285,0.052366934860414015,0.8426320552825928
178,0.711195707321167,2718.0,23.0,0.15285312350814664,3.093322277069092,0.28661080482989226,5.399312257766724,0.13835202416674403,3.079869031906128,0.6013415028566038,0.5751738548278809,0.9688918116382195,0.34630513191223145
179,2.079944372177124,6543.0,25.0,0.017205925995746624,8.334565162658691,0.09718657942508953,15.317948818206787,0.02452262086246342,8.402452945709229,0.34114787628551946,1.5820448398590088,0.17701540561972873,0.8538877964019775
180,0.5801393985748291,2112.0,21.0,0.031893158108973196,2.102296829223633,0.2866221536355998,3.3033688068389893,0.029717473943585836,1.9921343326568604,0.39854653835810633,0.5324084758758545,0.3696604865537296,0.26321887969970703
181,1.8509538173675537,6005.0,36.0,0.05208867016327777,14.47849702835083,4.421528224935486,43.28204822540283,0.0460395655151287,15.070917129516602,2.3811257982157747,1.787576675415039,0.39217641572929074,1.0321354866027832
190,2.191357135772705,6912.0,28.0,0.002704428826196372,10.482779026031494,0.11454577830822185,23.04661226272583,0.001512699789385729,10.911688804626465,0.36802002241406817,1.694248914718628,0.027832861017665265,0.9486143589019775
193,2.2450201511383057,7294.0,28.0,0.045748333415521286,11.105948448181152,0.39120597879933106,24.42609405517578,0.024598085481000457,11.394534587860107,1.2412172908807473,1.7951226234436035,0.2409284747992573,1.001702070236206
195,0.8328139781951904,2613.0,20.0,0.03413894990823272,2.210386037826538,0.18105509214743293,3.288963794708252,0.021468957282913884,2.2819924354553223,1.235892085264156,0.4964609146118164,0.31558733062583827,0.38686394691467285
198,1.3822495937347412,4527.0,20.0,0.02065543188356028,4.002604722976685,0.09920896842794884,5.5794947147369385,0.03539449532871924,3.933349609375,0.49508742151001384,0.951514720916748,0.39453532579056694,0.5590341091156006
199,2.774653673171997,7808.0,23.0,0.0034587990165063213,8.374950408935547,0.02991224916345717,13.713869571685791,0.0018349780334455527,8.505120754241943,0.14082302326381654,1.6396591663360596,0.029596314945363238,1.0537753105163574
204,2.77872633934021,8749.0,29.0,0.05939336340467014,14.199321985244751,0.24093625126761586,32.80344343185425,0.05733732445566561,14.590399742126465,1.7002758767204778,2.1864001750946045,0.3664550969794205,1.3130052089691162
207,2.378774881362915,6080.0,20.0,0.004358830680680314,5.405602216720581,0.11938704939055705,7.299708127975464,0.0017848418762510668,5.470157623291016,0.3234018090801025,1.2439823150634766,0.06278803927015295,0.8410964012145996
208,2.138601303100586,6479.0,28.0,0.016270031854671026,9.830493688583374,0.22419302772714214,21.604957818984985,0.013657182343436196,9.98387098312378,2.7355590426139047,1.5762248039245605,0.30370434777395144,0.9426569938659668
212,0.9807636737823486,3599.0,28.0,0.042613804872896455,5.563422441482544,15.037648269031283,12.54751443862915,0.04615357545609634,5.607769727706909,9.922005430597876,0.8744752407073975,0.5855480784578546,0.5538070201873779
213,0.8767027854919434,3119.0,20.0,0.02630494899929442,2.829740285873413,0.11576035815635555,3.9764909744262695,0.03277839462541729,2.804236888885498,0.9334039912465549,0.6066594123840332,0.41613079736392145,0.4647858142852783
217,2.8491413593292236,8510.0,24.0,0.021226265250109344,10.30629301071167,0.14775834113540134,17.792937517166138,0.05053709152388183,10.479889869689941,0.31679241909299766,1.883476972579956,0.42060656613677205,1.1015806198120117
218,1.033569097518921,3407.0,24.0,0.047833456005942056,3.9610111713409424,0.24584323676614778,7.4737327098846436,0.05543559230307321,4.084389686584473,1.1515497210227519,0.7214057445526123,0.5207370351378942,0.4394338130950928
222,1.8952910900115967,6197.0,35.0,0.048377068892285616,14.10999059677124,8.212826593853572,42.64333748817444,0.043212082805453945,14.33718466758728,4.015654845339427,1.9067573547363281,0.33675704429411923,1.0626015663146973
223,1.0944716930389404,3614.0,22.0,0.08711007453705984,3.6837501525878906,0.28332256355465996,5.864636182785034,0.0679972389198203,3.6519718170166016,0.4770164991832368,0.8119688034057617,0.6218117450843453,0.4534647464752197
224,1.8461334705352783,6157.0,26.0,0.06318797818659674,8.276328802108765,0.312946480115691,16.1465265750885,0.06227843891047953,8.406576871871948,0.814899195031137,1.4646975994110107,0.37815855620603434,0.9159693717956543
228,1.3035225868225098,4367.0,20.0,0.017636147971738556,3.885502576828003,0.09923398881270279,5.4337217807769775,0.028082765409115595,3.790095806121826,0.23493864993806524,0.9200654029846191,0.181681414178676,0.5279338359832764
230,1.8418776988983154,5790.0,23.0,0.04061782149035431,6.373684883117676,0.22501658444626044,10.797770500183105,0.05610129316110192,6.513392210006714,0.3884233608348952,1.2672138214111328,0.47812344148699115,0.8300273418426514
232,2.4363043308258057,7932.0,28.0,0.035535515814249775,12.368018627166748,0.28553655415805734,26.392940759658813,0.043555577621608395,12.36268401145935,0.7133914999805476,1.9308266639709473,0.24191829230291184,1.1923596858978271
233,3.155195713043213,9453.0,34.0,0.06447645080665394,20.358418703079224,0.21057436144375444,55.91578698158264,0.05642186523982713,21.09317135810852,0.5783333537608238,2.655386447906494,0.32519577769331987,1.6450083255767822
234,2.617685317993164,7646.0,34.0,0.04714540992372587,16.72419023513794,0.2513350313900663,45.95535850524902,0.051395025574451324,17.27865767478943,1.077744831625645,2.1953988075256348,0.4278368572622499,1.288426160812378
237,3.159503221511841,9598.0,31.0,0.04330893366907052,17.531420946121216,0.1703586164610377,44.66842818260193,0.04581322526596329,18.100882053375244,0.4197169867574963,2.513209104537964,0.2275239393571853,1.5149612426757812
238,1.786259412765503,5455.0,29.0,0.024163739961936378,9.057324171066284,0.18061728501130553,20.87291955947876,0.024579776970477075,9.155581712722778,1.0992892945205848,1.3385839462280273,0.3190327605714221,0.9007010459899902
241,1.9104738235473633,6189.0,33.0,0.1007277967962836,12.670262813568115,0.4788544226341276,34.53992986679077,0.09215225709368265,12.899449110031128,1.1522458269792424,1.6483986377716064,0.5246602802882768,1.0122404098510742
244,2.674389362335205,8508.0,34.0,0.06239667112810919,18.511645793914795,0.43047154409034394,50.724496841430664,0.06524408538539495,19.300440311431885,0.8321557281102444,2.438755989074707,0.3420772145267377,1.415912389755249
247,1.8118901252746582,5423.0,20.0,0.01043055292009294,4.7215845584869385,0.06332992690506582,6.527040004730225,0.012489362820494928,4.761324882507324,0.11511455616517613,1.009523630142212,0.16145783928240146,0.7324576377868652
250,2.074497699737549,6980.0,26.0,0.055383154006600994,9.4322829246521,0.24799812349640513,18.11308789253235,0.05945399936626195,9.567984819412231,0.7778727365397763,1.628596544265747,0.31768543069048205,0.9289267063140869
254,1.2005469799041748,3966.0,21.0,0.0618201853679382,3.8522799015045166,0.18127803581886284,5.66177225112915,0.0731254787789036,3.879352569580078,0.29807667535051335,0.7868611812591553,0.5421265710078929,0.5814754962921143
256,1.8531463146209717,5487.0,21.0,0.012302467725954964,5.219886302947998,0.06240303489979422,7.5732245445251465,0.01517073422772268,5.21886420249939,0.14856428555280862,1.1523327827453613,0.3105342751493509,0.6740968227386475
257,0.9375081062316895,2991.0,20.0,0.05947921355585618,2.643556833267212,0.29020196083680244,3.891324043273926,0.05483472630671014,2.579986095428467,0.4942913127400428,0.6764121055603027,0.7009961904732738,0.356032133102417
261,2.759751796722412,9116.0,32.0,0.08603265030243655,17.453649282455444,0.38015424477722565,44.65603280067444,0.08091816147672641,17.81112003326416,1.9361821536795887,2.372990846633911,0.4246091581915753,1.5011861324310303
262,1.4222025871276855,4911.0,22.0,0.014165225155583636,4.911742687225342,0.07170139961604952,7.477707147598267,0.018171688049332873,4.866799831390381,0.7088611045719219,1.033966064453125,0.17655422507984764,0.6780033111572266
263,2.555755615234375,8173.0,33.0,0.06547225947542351,16.78603172302246,0.2431028230052911,44.999714851379395,0.06260208775216936,17.230735301971436,0.47357100135741204,2.28287935256958,0.3732299269447569,1.3481409549713135
264,2.479001522064209,7693.0,29.0,0.03391100069583997,12.761690378189087,0.18204145295730126,29.01982831954956,0.04115384334085386,12.896881103515625,0.6245738573447368,1.9482171535491943,0.29103538092573994,1.2303218841552734
265,0.8687257766723633,2802.0,24.0,0.028231520898932622,3.2056198120117188,0.4457928756051456,6.095371723175049,0.02391875371163176,3.3229074478149414,1.4634068938358373,0.5896496772766113,0.21179563583694977,0.43984460830688477
