,budget,budget_upper_bound,max_neighborhood_size,n_players
188,19100,False,2,61
189,4237,False,2,32
190,5165,False,2,33
191,4237,False,2,32
192,7324,False,2,39
193,22300,False,2,68
194,13340,False,2,50
195,9756,False,2,44
196,9756,False,2,44
197,12316,False,2,50
198,15900,False,2,56
199,54620,False,2,56
200,14074,False,2,56
201,5276,False,2,30
202,37566,False,2,42
203,19646,False,2,36
204,5310,False,2,30
205,16062,False,2,48
206,6157,False,2,38
207,54620,False,2,56
208,19646,False,2,54
209,13583,False,2,47
210,8979,False,2,42
211,8476,False,2,43
212,12219,False,2,44
213,8979,False,2,42
214,9660,False,2,41
215,10319,False,2,45
216,2750,False,2,22
217,15389,False,2,54
218,10429,False,2,50
219,20253,False,2,57
220,15389,False,2,54
221,16285,False,2,57
222,10525,False,2,44
223,8157,False,2,43
224,8637,False,2,47
225,12221,False,2,50
226,8157,False,2,43
227,9437,False,2,46
228,11229,False,2,49
229,8637,False,2,47
230,9917,False,2,50
231,11709,False,2,53
232,12221,False,2,50
233,8157,False,2,43
234,8637,False,2,47
235,12221,False,2,50
236,9356,False,2,41
237,7197,False,2,35
238,8989,False,2,38
239,8157,False,2,43
240,8157,False,2,43
241,8157,False,2,43
242,7197,False,2,35
243,8637,False,2,47
244,8637,False,2,47
245,8637,False,2,47
246,8637,False,2,47
247,9356,False,2,41
248,6845,False,2,36
249,6845,False,2,36
250,8285,False,2,48
251,7805,False,2,44
252,8285,False,2,48
253,7805,False,2,44
254,8637,False,2,47
255,8637,False,2,47
256,11741,False,2,46
257,11741,False,2,46
258,11741,False,2,46
259,12221,False,2,50
260,12940,False,2,44
261,7805,False,2,44
262,7677,False,2,39
263,7197,False,2,35
264,10781,False,2,38
265,4654,False,2,23
266,4654,False,2,23
267,2862,False,2,20
268,2862,False,2,20
269,2862,False,2,20
270,2862,False,2,20
271,3342,False,2,24
272,3790,False,2,27
273,5582,False,2,30
274,3790,False,2,27
275,5582,False,2,30
