,budget,budget_upper_bound,max_neighborhood_size,n_players
237,4194304,False,3,22
238,262144,False,3,18
239,262144,False,3,18
240,261120,False,3,34
241,276480,False,3,32
242,216064,False,3,33
243,7831552,False,3,28
244,1265664,False,3,40
245,67072,False,3,42
246,53894144,True,3,39
247,323584,False,3,28
248,389120,False,3,29
249,1073741824,True,3,30
250,16384,False,3,14
251,182272,False,3,32
252,1733149,False,3,35
253,16777216,True,3,24
254,14336,False,3,17
255,22016,False,3,18
256,10240,False,3,16
257,12288,False,3,19
258,12288,False,3,19
259,112640,False,3,21
260,1572864,False,3,23
261,153600,False,3,25
262,284672,False,3,27
263,61440,False,3,24
264,129024,False,3,24
265,56832,False,3,32
266,79360,False,3,31
267,4161536,False,3,33
268,3955200,False,3,34
269,199680,False,3,32
270,4009984,False,3,32
271,950272,False,3,44
272,299008,False,3,40
273,25394112,True,3,40
274,531984,False,3,38
275,7548928,False,3,30
276,48177152,True,3,38
277,2650625,False,3,44
278,319500288,True,3,60
279,29184,False,3,28
280,65536,False,3,16
281,7344128,False,3,50
282,133213184,True,3,52
283,89332736,True,3,48
284,77208576,True,3,50
285,237567,False,3,42
286,144383,False,3,43
287,184319,False,3,41
288,6334464,False,3,39
289,129024,False,3,38
290,922241,False,3,62
291,577776,False,3,60
292,5926044,False,3,96
293,11100160,False,3,54
294,30131894,False,3,124
295,28183794,True,3,126
296,194507410,True,3,122
297,4980736,False,3,24
298,66560,False,3,41
299,169459200,True,3,49
300,68284416,True,3,44
301,24375296,True,3,42
302,67088384,True,3,41
303,21674975,False,3,42
304,23407583,False,3,46
305,12146176,False,3,55
306,56100864,True,3,50
307,21674975,False,3,42
308,22389657600,True,3,48
309,281604096,True,3,51
310,4980736,False,3,24
311,440416256,True,3,51
312,39035478016,True,3,52
313,180224,False,3,22
314,52312064,True,3,44
315,82868224,True,3,44
316,1130496,False,3,31
317,438272,False,3,27
318,20224,False,3,25
319,271158,False,3,38
320,622592,False,3,21
321,649216,False,3,29
322,22528,False,3,20
323,22016,False,3,21
324,334913536,True,3,50
325,2324744192,True,3,46
326,3086170112,True,3,49
327,39680,False,3,27
328,4096,False,3,12
329,16384,False,3,14
330,160768,False,3,23
331,321536,False,3,24
332,119552,False,3,33
333,161280,False,3,27
334,3080192,False,3,25
335,326656,False,3,28
336,52224,False,3,28
337,4096,False,3,12
338,128512,False,3,26
339,776395,False,3,28
340,64512,False,3,28
341,249344,False,3,26
342,24576,False,3,24
343,11776,False,3,23
344,1310720,False,3,27
345,28928,False,3,39
346,627115008,True,3,42
347,901002240,True,3,42
348,4702303232,True,3,64
349,70727751680,True,3,38
350,1441792,False,3,22
351,512,False,3,9
352,106623,False,3,26
353,524288,False,3,19
354,609935616,True,3,66
355,106751,False,3,27
356,262144,False,3,34
357,14416128,True,3,28
358,2240512,False,3,26
359,3801088,False,3,26
360,192602112,True,3,28
361,524288,False,3,19
362,655360,False,3,20
363,1048576,False,3,20
364,483328,False,3,42
365,618496,False,3,42
366,32768,False,3,15
367,2048,False,3,11
368,1024,False,3,10
369,4096,False,3,12
370,741376,False,3,30
371,32768,False,3,15
372,1024,False,3,10
373,163840,False,3,18
374,212992,False,3,22
375,4096,False,3,12
376,1724160,False,3,36
377,741376,False,3,30
378,741376,False,3,30
379,118783,False,3,36
380,36864,False,3,33
381,661491712,True,3,48
382,411136,False,3,27
383,835584,False,3,27
384,28672,False,3,16
385,128,False,3,7
386,65536,False,3,16
387,1614294,False,3,35
388,305152,False,3,28
389,925696,False,3,40
390,57344,False,3,26
391,143247360,True,3,48
392,14336,False,3,15
393,2048,False,3,11
394,2527232,False,3,50
395,262144,False,3,18
396,524288,False,3,19
397,16384,False,3,14
398,720896,False,3,21
399,104849408,True,3,37
400,22697658368,True,3,48
401,1531904,False,3,25
402,1982464,False,3,28
403,167936,False,3,33
404,143360,False,3,29
405,344064,False,3,33
406,5275648,False,3,30
407,1554555,False,3,33
408,1026171,False,3,32
409,1441792,False,3,28
410,307200,False,3,37
411,483328,False,3,36
412,194586624,True,3,38
413,6275072,False,3,37
414,214515712,True,3,34
415,1490944,False,3,24
416,978944,False,3,25
417,80896,False,3,41
418,2902016,False,3,27
419,1556992,False,3,26
420,2981888,False,3,25
421,24535040,True,3,27
