,budget,budget_upper_bound,max_neighborhood_size,n_players
176,85248,False,2,33
177,3835366,False,2,152
178,224192,False,2,39
179,843127936,True,2,229
180,2328069,False,2,124
181,10944,False,2,39
182,289790,False,2,73
183,431485,False,2,76
184,643995,False,2,57
185,3611000,False,2,71
186,17752,False,2,36
187,2176,False,2,14
188,1034597,False,2,77
189,36352,False,2,24
190,2461768,False,2,189
191,15175,False,2,20
192,54016,False,2,31
193,16992,False,2,63
194,1380750,False,2,72
195,4096,False,2,36
196,960,False,2,14
197,1379354,False,2,148
198,30528,False,2,54
199,73225984,True,2,139
200,83216,False,2,52
201,519224,False,2,96
202,9632,False,2,61
203,4096,False,2,12
204,2560,False,2,12
205,3840,False,2,14
206,189951,False,2,55
207,324969,False,2,42
208,177231,False,2,66
209,1383765,False,2,88
210,739009,False,2,60
211,20352,False,2,19
212,9631,False,2,43
213,40251,False,2,43
214,86784,False,2,24
215,4512,False,2,36
216,2322496,False,2,51
217,2112,False,2,23
218,14464,False,2,30
219,204416,False,2,37
220,28160,False,2,18
221,960,False,2,12
222,65408,False,2,40
223,1174694,False,2,59
224,607744,False,2,66
225,2336,False,2,28
226,4672,False,2,47
227,7896873,False,2,152
228,90574,False,2,26
229,27136,False,2,17
230,74617,False,2,39
231,20622,False,2,36
232,4725946,False,2,273
233,1154932,False,2,78
234,80191,False,2,47
235,166748,False,2,116
236,6304,False,2,22
237,391434,False,2,46
238,60543,False,2,43
239,1576423,False,2,105
240,284555,False,2,29
241,78592,False,2,30
242,255917,False,2,38
243,4832,False,2,41
244,163490794184768464,True,2,504
245,43648,False,2,33
246,50131,False,2,36
247,3648,False,2,27
248,89174,False,2,35
249,80358680,True,2,64
250,5632,False,2,32
251,2048,False,2,11
252,260824,False,2,136
253,24575,False,2,27
254,271392,False,2,50
255,5632,False,2,20
256,58848,False,2,33
257,97216,False,2,32
258,439184,False,2,69
259,3968,False,2,28
260,8054400,False,2,46
261,158729344,True,2,208
262,204416,False,2,30
263,411753,False,2,48
264,23488,False,2,28
265,4799,False,2,40
266,66496,False,2,38
267,377635,False,2,108
268,4224,False,2,31
269,8448,False,2,35
270,38363,False,2,38
271,36992,False,2,36
272,17472,False,2,36
273,4339767,False,2,105
274,17151,False,2,33
275,10979070,False,2,226
276,4160,False,2,17
277,1338226,False,2,71
278,11136,False,2,20
279,93184,False,2,28
280,12607,False,2,48
281,473309648,True,2,246
282,14848,False,2,28
283,3152873,False,2,117
284,9353583,False,2,63
285,85225,False,2,48
286,112127,False,2,40
287,110143,False,2,95
288,80750,False,2,34
289,16384,False,2,14
290,4992,False,2,21
291,125184,False,2,44
292,130540,False,2,111
293,160256,False,2,23
294,28736,False,2,60
295,347650,False,2,99
296,186127,False,2,34
297,18048,False,2,32
298,56768,False,2,27
299,777396,False,2,42
300,716190,False,2,96
301,2048,False,2,17
302,258272,False,2,60
303,220160,False,2,21
304,1298273,False,2,79
305,7968,False,2,74
306,361531,False,2,88
307,7840,False,2,34
308,61734400,True,2,328
309,578115584,True,2,153
310,92928,False,2,24
311,2208,False,2,28
312,3520,False,2,20
313,2688,False,2,17
314,7944135,False,2,159
315,896,False,2,11
316,1984,False,2,25
317,18048,False,2,30
318,143872,False,2,22
319,1180023,False,2,81
320,73472,False,2,38
321,4973213,False,2,94
322,960,False,2,12
323,7232,False,2,24
324,17445,False,2,36
325,273879,False,2,50
326,20304,False,2,30
327,2995486,False,2,62
328,8372512,False,2,63
329,1568,False,2,22
330,29403,False,2,32
331,21504,False,2,17
332,6656,False,2,26
333,38387,False,2,22
334,1984,False,2,14
335,10240,False,2,22
336,465820,False,2,55
337,489429,False,2,50
338,178976,False,2,32
339,42272,False,2,70
340,1048312,False,2,88
341,24576,False,2,16
342,4352,False,2,18
343,2839799,False,2,54
344,27072,False,2,18
345,1600,False,2,14
346,800,False,2,15
347,48063,False,2,62
348,303362,False,2,60
349,1856,False,2,24
350,512,False,2,9
351,153592,False,2,44
352,3168,False,2,30
353,9280,False,2,48
354,25735,False,2,20
355,5408,False,2,29
356,23854,False,2,42
357,1792,False,2,12
358,369152,False,2,27
359,80383,False,2,38
360,26624,False,2,23
361,1559079,False,2,101
362,12289,False,2,50
363,92928,False,2,21
364,3040,False,2,26
365,256,False,2,8
366,2496,False,2,23
367,12142,False,2,18
368,3520,False,2,27
369,4160,False,2,32
370,563112,False,2,48
371,109029,False,2,52
372,1056,False,2,15
373,2240,False,2,31
374,39772144,True,2,125
375,43968,False,2,27
376,321632,False,2,34
377,577057,False,2,82
378,174592,False,2,32
379,164224,False,2,37
380,256,False,2,8
381,1567176,False,2,69
382,6912,False,2,21
383,59648,False,2,32
384,3264,False,2,34
385,462848,False,2,25
386,1262439,False,2,72
387,6208,False,2,23
